mondo_id,label,pubmed_total_count,ct_active_trials,ct_total_enrollment_target,wiki_annual_pv,wiki_lang_count,google_result_count
MONDO:0018849,dentinogenesis imperfecta,909,1,1000,30777,12,0
MONDO:0018850,proliferating trichilemmal cyst,289,0,0,54702,5,0
MONDO:0018851,familial keratoacanthoma,148,0,0,59213,13,0
MONDO:0018852,achromatopsia,5091,3,21200,91185,21,0
MONDO:0018853,transgrediens et progrediens palmoplantar keratoderma,196,0,0,25590,8,0
MONDO:0018854,acquired purpura fulminans,111,0,0,30100,6,0
MONDO:0018855,keratosis pilaris atrophicans,201,1,25,310970,20,0
MONDO:0018856,lichen amyloidosis,416,1,56,6724,1,0
MONDO:0018857,creeping myiasis,29,0,0,310524,31,0
MONDO:0018858,Graham Little-Piccardi-Lassueur syndrome,36,0,0,4330,4,0
MONDO:0018860,microlissencephaly-micromelia syndrome,1738325,0,0,7449,3,0
MONDO:0018861,Zellweger-like syndrome without peroxisomal anomalies,180,0,0,9588,2,0
MONDO:0018864,Kikuchi-Fujimoto disease,1480,0,0,43168,11,0
MONDO:0018865,striate palmoplantar keratoderma,68,0,0,25590,8,0
MONDO:0018866,Aicardi-Goutieres syndrome,836,2,12330,27278,13,0
MONDO:0018868,metachromatic leukodystrophy,1898,11,162410,37823,22,0
MONDO:0018869,cobblestone lissencephaly,297,4,105190,113219,19,0
MONDO:0018870,arterial calcification of infancy,248,5,21228,3271,3,0
MONDO:0018871,acute myelomonocytic leukemia M4,463,0,0,12857,5,0
MONDO:0018872,acute megakaryoblastic leukemia,1582,0,0,15277,7,0
MONDO:0018873,anterior cutaneous nerve entrapment syndrome,218,1,45,34092,4,0
MONDO:0018874,acute myeloid leukemia,103214,712,356758,480643,49,0
MONDO:0018875,Li-Fraumeni syndrome,1935,16,24445,112555,19,0
MONDO:0018876,mantle cell lymphoma,7843,135,123933,95616,19,0
MONDO:0018877,retinitis punctata albescens,231,1,20000,2313,4,0
MONDO:0018878,branchiootic syndrome,28,0,0,97599,13,0
MONDO:0018879,lichen planopilaris,13626,3,408,192874,23,0
MONDO:0018881,myelodysplastic syndrome,33527,420,100270703,602529,37,0
MONDO:0018882,vasculitis,131442,237,495019,458806,45,0
MONDO:0018883,Berardinelli-Seip congenital lipodystrophy,626,1,28,14208,9,0
MONDO:0018884,Roch-Leri mesosomatous lipomatosis,1,0,0,6362,1,0
MONDO:0018885,orbital leiomyoma,93,0,0,83980,17,0
MONDO:0018889,hyaline body myopathy,38,0,0,38448,14,0
MONDO:0018890,Lyell syndrome,8667,9,10782,105832,22,0
MONDO:0018891,familial tumoral calcinosis,2437,1,1000,34905,13,0
MONDO:0018892,Wyburn-Mason syndrome,121,0,0,7296,5,0
MONDO:0018893,Cobb syndrome,671,11,79726,3814,5,0
MONDO:0018894,distal hereditary motor neuropathy,743,15,1902,6737,1,0
MONDO:0018895,Plummer-Vinson syndrome,370,0,0,52942,16,0
MONDO:0018896,thrombotic thrombocytopenic purpura,7840,96,25882,232041,22,0
MONDO:0018897,primary cutaneous CD30+ T-cell lymphoproliferative disease,551,2,332,31264,5,0
MONDO:0018898,primary cutaneous lymphoma,4752,48,33751,31264,5,0
MONDO:0018899,posterior cortical atrophy,2094,20,6569,41218,7,0
MONDO:0018900,corticosteroid-sensitive aseptic abscess syndrome,1,0,0,1083941,73,0
MONDO:0018901,left ventricular noncompaction,2517,7,21785,17343,8,0
MONDO:0018902,hepatocellular adenoma,5204,8,2244,16833,11,0
MONDO:0018903,sarcocystosis,1783,0,0,22100,10,0
MONDO:0018904,primary membranoproliferative glomerulonephritis,648,7,35536,19280,14,0
MONDO:0018905,diffuse large B-cell lymphoma,37741,330,115306,105216,15,0
MONDO:0018906,follicular lymphoma,15411,278,183462,85687,18,0
MONDO:0018907,craniopharyngioma,7295,22,30446,40743,21,0
MONDO:0018908,non-Hodgkin lymphoma,141863,1000,363723,370744,36,0
MONDO:0018910,oculocutaneous albinism,2062,5,30838,36124,2,0
MONDO:0018911,maturity-onset diabetes of the young,2077,77,142803,62242,17,0
MONDO:0018912,Cushing syndrome,18076,50,17799,680718,54,0
MONDO:0018913,malakoplakia,1268,0,0,13064,7,0
MONDO:0018914,hypotrichosis simplex,76,0,0,13092,2,0
MONDO:0018918,carcinoma of gallbladder and extrahepatic biliary tract,1066,15,3849,298954,34,0
MONDO:0018919,McCune-Albright syndrome,2400,3,1182,69263,16,0
MONDO:0018920,peripartum cardiomyopathy,2012,4,15402,32249,12,0
MONDO:0018921,Meckel syndrome,344,4,367,15845,12,0
MONDO:0018922,cold agglutinin disease,9471,6,10411,55865,6,0
MONDO:0018923,22q11.2 deletion syndrome,4408,14,5010,247142,36,0
MONDO:0018924,"microphthalmia, Lenz type",5,0,0,48611,18,0
MONDO:0018925,familial or sporadic hemiplegic migraine,2066260,0,0,15869,8,0
MONDO:0018926,human prion disease,17192,1,126,403080,31,0
MONDO:0018927,SUNCT syndrome,334,0,0,25971,5,0
MONDO:0018929,medial condensing osteitis of the clavicle,17,0,0,0,0,0
MONDO:0018930,monosomy 21,211,2,370,67465,34,0
MONDO:0018931,"mucolipidosis type III, alpha/beta",68,0,0,2452,4,0
MONDO:0018932,cirrhotic cardiomyopathy,601,8,1628,81576,28,0
MONDO:0018933,Mazabraud syndrome,125,1,600,41804,14,0
MONDO:0018935,hairy cell leukemia,5794,24,34218,58346,17,0
MONDO:0018936,osteoblastoma,1535,0,0,14368,10,0
MONDO:0018937,mucopolysaccharidosis type 3,1293,20,230881,66985,22,0
MONDO:0018938,mucopolysaccharidosis type 4,1135,14,132324,66985,22,0
MONDO:0018939,muscle-eye-brain disease,1125,146,285579,4808,5,0
MONDO:0018940,congenital myasthenic syndrome,1288,13,28685,20107,7,0
MONDO:0018941,furuncular myiasis,207,0,0,310524,31,0
MONDO:0018942,macrophagic myofasciitis,122,0,0,3540,3,0
MONDO:0018943,myofibrillar myopathy,366,2,162,129104,30,0
MONDO:0018944,gestational trophoblastic neoplasm,7788,13,28486,27457,18,0
MONDO:0018945,XK-related neurodegenerative disease,1,0,0,242,3,0
MONDO:0018946,rhombencephalosynapsis,181,0,0,44489,14,0
MONDO:0018947,centronuclear myopathy,2129,8,5049,35843,7,0
MONDO:0018948,multiminicore myopathy,28,2,4100,0,3,0
MONDO:0018949,distal myopathy,1929,66,11781,7426,6,0
MONDO:0018950,3-methylcrotonyl-CoA carboxylase deficiency,111,1,30000,6787,4,0
MONDO:0018951,distal myopathy with vocal cord weakness,4,0,0,7426,6,0
MONDO:0018952,argyria,601,0,0,270408,32,0
MONDO:0018953,parietal foramina,149,0,0,5696,11,0
MONDO:0018954,Loeys-Dietz syndrome,1015,3,3000,102477,18,0
MONDO:0018955,recurrent respiratory papillomatosis,1176,6,20359,46891,8,0
MONDO:0018956,idiopathic bronchiectasis,643,9,4195,194539,44,0
MONDO:0018957,pudendal neuralgia,356,8,321,64159,7,0
MONDO:0018958,nemaline myopathy,1178,5,4290,81935,11,0
MONDO:0018959,potassium-aggravated myotonia,48,1,24,23416,17,0
MONDO:0018960,congenital primary megaureter,145,0,0,6291,10,0
MONDO:0018961,familial melanoma,2598,34,1067703,27367,4,0
MONDO:0018962,common mesentery,1463,31,12822,29012,10,0
MONDO:0018963,hereditary methemoglobinemia,333,0,0,341120,34,0
MONDO:0018964,homocystinuria without methylmalonic aciduria,334,1,30000,25848,12,0
MONDO:0018965,Alport syndrome,3529,11,77901,107260,30,0
MONDO:0018967,short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,4,0,0,729727,66,0
MONDO:0018968,iniencephaly,36124,0,0,17502,5,0
MONDO:0018969,craniorachischisis,36109,0,0,196264,28,0
MONDO:0018971,isolated oxycephaly,575,0,0,16584,11,0
MONDO:0018973,patterned dystrophy of the retinal pigment epithelium,291,0,0,206999,78,0
MONDO:0018974,paraneoplastic pemphigus,947,1,20000,9906,6,0
MONDO:0018975,neurofibromatosis type 1,15276,54,35909,233492,26,0
MONDO:0018976,schisis association,11,0,0,9034,1,0
MONDO:0018977,polyneuropathy associated with IgM monoclonal gammapathy with anti-MAG,71,3,175,11590,3,0
MONDO:0018978,IgG4-related mediastinitis,170,5,3213,98883,10,0
MONDO:0018979,multifocal motor neuropathy,1547,4,20671,33429,11,0
MONDO:0018980,"acrofacial dysostosis, Kennedy-Teebi type",1,0,0,0,0,0
MONDO:0018981,benign idiopathic neonatal seizures,109,0,0,4722,2,0
MONDO:0018982,Niemann-Pick disease type C,1569,11,131668,80170,22,0
MONDO:0018983,Tolosa-Hunt syndrome,643,0,0,29369,16,0
MONDO:0018984,Oroya fever,5075,0,0,20187,12,0
MONDO:0018987,granulomatous mastitis,1169,5,997,16175,3,0
MONDO:0018988,iridocorneal endothelial syndrome,345,0,0,4660,4,0
MONDO:0018989,recurrent acute pancreatitis,7387,39,49498,251543,31,0
MONDO:0018991,hepatoportal sclerosis,115,0,0,0,0,0
MONDO:0018992,IgG4-related thyroid disease,218,1,127,98883,10,0
MONDO:0018993,Charcot-Marie-Tooth disease type 2,6518,33,36937,565759,33,0
MONDO:0018994,Charcot-Marie-Tooth disease type X,303,13,65916,565759,33,0
MONDO:0018995,Charcot-Marie-Tooth disease type 4,635,22,29720,565759,33,0
MONDO:0018996,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2",34,3,20340,88158,24,0
MONDO:0018997,Noonan syndrome,3357,20,8441,197313,27,0
MONDO:0018998,Leber congenital amaurosis,1787,5,70052,25332,16,0
MONDO:0018999,LCAT deficiency,841,1,40,5905,8,0
MONDO:0019000,perineural cyst,478,1,586,56878,11,0
MONDO:0019002,Lhermitte-Duclos disease,2511,0,0,9989,11,0
MONDO:0019003,multiple endocrine neoplasia type 2,2376,222,2450024,39753,11,0
MONDO:0019004,kidney Wilms tumor,14970,32,66622,62947,34,0
MONDO:0019005,nephronophthisis,1064,5,35600,14304,11,0
MONDO:0019006,familial idiopathic steroid-resistant nephrotic syndrome,51,36,45144,5801,1,0
MONDO:0019007,vaginal atresia,10186,1,76,38370,11,0
MONDO:0019008,benign recurrent intrahepatic cholestasis,327,3,40150,142679,23,0
MONDO:0019009,isolated focal cortical dysplasia,116,1,35000,23542,3,0
MONDO:0019010,congenital isolated hyperinsulinism,1530,7,31616,23344,11,0
MONDO:0019011,Charcot-Marie-Tooth disease type 1,6518,32,26806,565759,33,0
MONDO:0019012,Carpenter syndrome,107,15,6466,29612,10,0
MONDO:0019013,non-histaminic angioedema,1,0,0,73885,23,0
MONDO:0019015,omphalocele,2561,5,680,74638,18,0
MONDO:0019016,maternally-inherited progressive external ophthalmoplegia,65,1,1000,0,3,0
MONDO:0019017,short fifth metacarpals-insulin resistance syndrome,16,0,0,703503,62,0
MONDO:0019018,Tako-tsubo cardiomyopathy,7054,24,11965,284226,29,0
MONDO:0019019,osteogenesis imperfecta,7254,15,6861,458554,41,0
MONDO:0019020,PANDAS,12790,6,12150,130225,12,0
MONDO:0019022,sensorineural hearing loss-early graying-essential tremor syndrome,2,0,0,184784,23,0
MONDO:0019023,cutaneous mastocytosis,2559,7,32140,125518,24,0
MONDO:0019024,mast cell sarcoma,2385,1,1000,5169,2,0
MONDO:0019025,extracutaneous mastocytoma,2131,0,0,11772,2,0
MONDO:0019026,autosomal recessive osteopetrosis,449,0,0,65120,20,0
MONDO:0019027,otopalatodigital syndrome,114,0,0,4301,3,0
MONDO:0019028,amoebiasis due to Entamoeba histolytica,4,0,0,172958,45,0
MONDO:0019029,segmental odontomaxillary dysplasia,41,0,0,1236,2,0
MONDO:0019031,thrombocytopenia with congenital dyserythropoietic anemia,25,0,0,3604,1,0
MONDO:0019032,X-linked intellectual disability with isolated growth hormone deficiency,11,0,0,57424,25,0
MONDO:0019033,primary cutis verticis gyrata,111,0,0,95983,6,0
MONDO:0019034,accessory pancreas,98,25,16259,2494,4,0
MONDO:0019035,pancreatoblastoma,381,1,1020,21039,15,0
MONDO:0019036,amoebiasis due to free-living amoebae,555,0,0,172958,45,0
MONDO:0019037,progressive supranuclear palsy,6456,41,30580,359193,27,0
MONDO:0019040,chromosomal disorder,106139,389,628059,99018,44,0
MONDO:0019042,multiple congenital anomalies/dysmorphic syndrome,99827,1,100,24739,7,0
MONDO:0019046,leukodystrophy,5978,23,165405,61900,19,0
MONDO:0019050,inherited hemoglobinopathy,2720,216,1513002,41219,17,0
MONDO:0019052,inborn errors of metabolism,184130,533,11459287,34679,26,0
MONDO:0019053,peroxisomal disease,19613,23,84525,8472,4,0
MONDO:0019054,congenital limb malformation,16433,304,198600,6177,1,0
MONDO:0019056,neuromuscular disease,394660,1000,489888,51989,12,0
MONDO:0019060,bone neoplasm,241191,1000,1120198,99310,33,0
MONDO:0019064,hereditary spastic paraplegia,3156,24,6808,51238,15,0
MONDO:0019065,amyloidosis,43183,527,10682738,596875,49,0
MONDO:0019067,idiopathic steroid-sensitive nephrotic syndrome,3036,1,50,154039,47,0
MONDO:0019068,congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization,0,0,0,0,0,0
MONDO:0019071,pure hair and nail ectodermal dysplasia,24,0,0,17254,9,0
MONDO:0019072,intrahepatic cholestasis,19134,56,87627,109057,14,0
MONDO:0019073,hypotrichosis-lymphedema-telangiectasia-renal defect syndrome,3,0,0,5524,4,0
MONDO:0019074,bilateral acute depigmentation of the iris,44,0,0,32327,13,0
MONDO:0019075,Bosley-Salih-Alorainy syndrome,11,1,20000,1736,2,0
MONDO:0019076,circumscribed palmoplantar hypokeratosis,18,0,0,0,0,0
MONDO:0019077,warty dyskeratoma,95,0,0,4750,2,0
MONDO:0019078,Ritscher-Schinzel syndrome,59,0,0,4483,8,0
MONDO:0019079,proximal spinal muscular atrophy,773,4,1620,203615,39,0
MONDO:0019080,alopecia totalis,596,6,11790,79951,5,0
MONDO:0019082,bullous pemphigoid,7669,10,102023,122049,13,0
MONDO:0019083,Leigh syndrome with cardiomyopathy,185,3,27000,63962,16,0
MONDO:0019084,radiation proctitis,1413,14,11862,16106,6,0
MONDO:0019085,vernal keratoconjunctivitis,6744,2,214,17883,9,0
MONDO:0019086,carcinoma of esophagus,25819,539,2367403,498258,50,0
MONDO:0019087,cholangiocarcinoma,25649,264,1146864,298954,34,0
MONDO:0019088,post-transplant lymphoproliferative disease,3704,420,227225,19900,3,0
MONDO:0019091,bronchopulmonary dysplasia,12373,126,5727956,32761,18,0
MONDO:0019092,infantile apnea,287,5,832,2112,2,0
MONDO:0019093,immunodeficiency due to selective anti-polysaccharide antibody deficiency,10,0,0,329036,102,0
MONDO:0019094,congenital Epstein-Barr virus infection,342,14,21998,79852,35,0
MONDO:0019095,plague,13964,22,47674,26010,8,0
MONDO:0019098,autoimmune thrombocytopenia,15929,285,269599,171171,34,0
MONDO:0019100,neuromyelitis optica,8029,55,89078,69229,27,0
MONDO:0019101,retinal capillary malformation,10,6,2685,151882,49,0
MONDO:0019102,dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome,0,0,0,0,0,0
MONDO:0019103,benign exophthalmos syndrome,44,0,0,670701,56,0
MONDO:0019104,Sandifer syndrome,66,1,200,46317,4,0
MONDO:0019105,renal nutcracker syndrome,693,2,58,107694,16,0
MONDO:0019107,Rh deficiency syndrome,13,0,0,3687,1,0
MONDO:0019108,silent sinus syndrome,297,4,17040,31782,1,0
MONDO:0019109,CANOMAD syndrome,18,0,0,523635,14,0
MONDO:0019111,familial thrombocytosis,335,3,5227,80741,25,0
MONDO:0019112,cancer-associated retinopathy,1305,14,57034,2649,2,0
MONDO:0019113,benign paroxysmal torticollis of infancy,44,0,0,4927,2,0
MONDO:0019114,psychogenic movement disorders,895,4,326,37078,7,0
MONDO:0019115,obesity due to melanocortin 4 receptor deficiency,272,0,0,39190,20,0
MONDO:0019118,inherited retinal dystrophy,3762,81,127265,229419,36,0
MONDO:0019119,muscular channelopathy,177,3,20130,147310,39,0
MONDO:0019120,pili bifurcati,8,0,0,19736,2,0
MONDO:0019121,pneumocystosis,13539,107,487892,6870,6,0
MONDO:0019122,idiopathic acute eosinophilic pneumonia,388,1,300,26318,14,0
MONDO:0019124,microscopic polyangiitis,2849,13,3480,45611,16,0
MONDO:0019125,relapsing polychondritis,2055,4,4150,60155,15,0
MONDO:0019127,polymyositis,15054,51,39003,101254,22,0
MONDO:0019128,mullerian aplasia,621,7,588,161784,30,0
MONDO:0019129,global developmental delay-osteopenia-ectodermal defect syndrome,1098,0,0,0,0,0
MONDO:0019130,tubular renal disease-cardiomyopathy syndrome,0,1,20000,52892,23,0
MONDO:0019131,ossification anomalies-psychomotor developmental delay syndrome,75,0,0,5147,6,0
MONDO:0019132,spinal muscular atrophy-Dandy-Walker malformation-cataracts syndrome,2031,0,0,91747,25,0
MONDO:0019133,visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome,0,0,0,11975,1,0
MONDO:0019134,central neurocytoma,979,2,297,10429,5,0
MONDO:0019136,Zygomycosis,6189,9,1056,27159,8,0
MONDO:0019137,non-24-hour sleep-wake syndrome,60,0,0,115151,13,0
MONDO:0019139,acquired hemophilia,4040,8,6167,341990,77,0
MONDO:0019140,acute ackee fruit intoxication,2,0,0,18175,4,0
MONDO:0019141,porokeratosis of Mibelli,1492,0,0,20160,7,0
MONDO:0019142,inherited porphyria,753,8,2150,658043,54,0
MONDO:0019143,angiostrongyliasis,13431,0,0,45228,11,0
MONDO:0019144,hereditary thrombophilia due to congenital protein S deficiency,7,0,0,18738,6,0
MONDO:0019145,hereditary thrombophilia due to congenital protein C deficiency,14,1,7,18738,6,0
MONDO:0019146,inherited susceptibility to mycobacterial diseases,2143,6,3091,329036,102,0
MONDO:0019147,myiasis,4561,0,0,310524,31,0
MONDO:0019148,Wolman disease,650,10,133584,16019,12,0
MONDO:0019149,cholesteryl ester storage disease,614,8,133200,13871,12,0
MONDO:0019151,oligocone trichromacy,15,0,0,136137,48,0
MONDO:0019152,Oguchi disease,119,5,20396,7047,6,0
MONDO:0019153,brain malformation-congenital heart disease-postaxial polydactyly syndrome,0,0,0,91747,25,0
MONDO:0019154,androgen insensitivity syndrome,2843,1,650,198078,29,0
MONDO:0019155,Leydig cell hypoplasia,101,0,0,11616,4,0
MONDO:0019156,angioosteohypotrophic syndrome,4,0,0,0,0,0
MONDO:0019157,myelodysplastic syndrome with ring sideroblasts,602,7,5775,602529,37,0
MONDO:0019158,tropical endomyocardial fibrosis,181,0,0,28317,12,0
MONDO:0019159,Loeffler endocarditis,6873,0,0,10561,8,0
MONDO:0019160,primary progressive freezing gait,79,9,794,1049,2,0
MONDO:0019161,pseudohypoaldosteronism type 1,1008,2,65000,15617,10,0
MONDO:0019162,pseudohypoaldosteronism type 2,1008,5,65275,15617,10,0
MONDO:0019164,6q terminal deletion syndrome,31,0,0,11200,1,0
MONDO:0019165,central precocious puberty,7775,8,22380,324022,22,0
MONDO:0019167,immunoglobulin A vasculitis,6726,120,92226,35367,3,0
MONDO:0019168,pyomyositis,1400,1,100,13798,6,0
MONDO:0019169,pyruvate dehydrogenase deficiency,1795,4,20171,19378,7,0
MONDO:0019170,polyarteritis nodosa,7555,6,6240,93705,24,0
MONDO:0019171,familial long QT syndrome,1780,11,1023147,164946,29,0
MONDO:0019172,aniridia,2151,8,22400,57130,24,0
MONDO:0019173,rabies,19386,10,7514,1494844,145,0
MONDO:0019175,primary lymphedema,20399,92,40091,482546,29,0
MONDO:0019177,odontoleukodystrophy,0,0,0,0,0,0
MONDO:0019178,auricular abnormalities-cleft lip with or without cleft palate-ocular abnormalities syndrome,8728,0,0,179846,34,0
MONDO:0019179,monosomy 9q22.3,12,0,0,2045,2,0
MONDO:0019180,hereditary hemorrhagic telangiectasia,4881,16,17348,91370,24,0
MONDO:0019181,non-syndromic X-linked intellectual disability,119,2,20092,17868,7,0
MONDO:0019182,inherited obesity,2934,81,258937,164786,27,0
MONDO:0019186,Q fever,6819,18,21255,83230,40,0
MONDO:0019187,Axenfeld-Rieger syndrome,376,2,20800,20728,8,0
MONDO:0019188,Rubinstein-Taybi syndrome,914,2,100376,82895,20,0
MONDO:0019189,inborn disorder of amino acid and other organic acid metabolism,209,6,3734,34679,26,0
MONDO:0019190,juvenile polyposis of infancy,398,2,2750,11975,1,0
MONDO:0019191,IgG4-related dacryoadenitis and sialadenitis,84,1,1000,98883,10,0
MONDO:0019192,AKT2-related familial partial lipodystrophy,0,0,0,6410,2,0
MONDO:0019193,acquired generalized lipodystrophy,205,3,5128,6268,3,0
MONDO:0019194,localized lipodystrophy,454,2,1291,2121,3,0
MONDO:0019195,hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome,118,0,0,20940,1,0
MONDO:0019196,Foix-Alajouanine syndrome,62,0,0,5460,5,0
MONDO:0019197,folinic acid-responsive seizures,18,0,0,2767,3,0
MONDO:0019198,sympathetic ophthalmia,1100,1,2,24196,10,0
MONDO:0019199,interstitial granulomatous dermatitis with arthritis,83,0,0,3349,2,0
MONDO:0019200,retinitis pigmentosa,16200,64,183060,229419,36,0
MONDO:0019201,thyrotoxic periodic paralysis,706,0,0,21549,15,0
MONDO:0019202,myxofibrosarcoma,929,10,654,7347,2,0
MONDO:0019203,acute interstitial pneumonia,3745,15,24162,13353,12,0
MONDO:0019204,respiratory bronchiolitis-interstitial lung disease syndrome,4,2,228,186332,19,0
MONDO:0019205,trichodysplasia-amelogenesis imperfecta syndrome,1402,0,0,818001,55,0
MONDO:0019207,DEND syndrome,66,0,0,2503,1,0
MONDO:0019208,Bickerstaff brainstem encephalitis,344,0,0,20678,6,0
MONDO:0019209,Japanese encephalitis,8727,6,12180,110291,42,0
MONDO:0019210,cutaneous neuroendocrine carcinoma,1214,61,13770,97946,17,0
MONDO:0019211,isolated congenital anonychia,10,0,0,2870,2,0
MONDO:0019212,disseminated superficial actinic porokeratosis,1492,0,0,20160,7,0
MONDO:0019214,inborn carbohydrate metabolic disorder,5806,129,458345,34679,26,0
MONDO:0019215,classic organic aciduria,48,1,50,9464,50,0
MONDO:0019216,inborn disorder of amino acid transport,831,20,92318,1729,4,0
MONDO:0019218,inborn disorder of bile acid synthesis,274,2,30244,3214,1,0
MONDO:0019219,inborn disorder of neurotransmitter metabolism and transport,242,1,54,86494,23,0
MONDO:0019220,inborn disorder of cobalamin metabolism and transport,84,3,52275,86494,23,0
MONDO:0019222,inborn disorder of methionine cycle and sulfur amino acid metabolism,15,0,0,15759,17,0
MONDO:0019223,disorder of fatty acid and ketone body metabolism,1654,11,509,67696,19,0
MONDO:0019225,disorder of gluconeogenesis,3338,12,1239,625515,65,0
MONDO:0019226,glucose transport disorder,18650,621,545099,39469,19,0
MONDO:0019228,inborn disorder of histidine metabolism,176,0,0,86494,23,0
MONDO:0019229,inborn disorder of ketolysis,12,0,0,0,0,0
MONDO:0019230,inborn disorder of ornithine or proline metabolism,62489,0,0,101740,41,0
MONDO:0019231,inborn disorder of pentose phosphate metabolism,44,0,0,86494,23,0
MONDO:0019232,inborn disorder of peptide metabolism,1501,44,1025204,619789,58,0
MONDO:0019233,disorder of peroxisomal beta oxidation,1783,0,0,97058,40,0
MONDO:0019234,peroxisome biogenesis disorder,1627,5,710,8472,4,0
MONDO:0019235,inborn disorder of phenylalanine and tyrosine metabolism,212,4,240,21962,18,0
MONDO:0019236,inborn disorder of purine metabolism,1096,42,53224,2312,4,0
MONDO:0019237,inborn disorder of pyridoxine metabolism,199,4,30203,250579,56,0
MONDO:0019238,inborn disorder of pyrimidine metabolism,662,40,16691,34679,26,0
MONDO:0019239,inborn disorder of serine family metabolism,49,1,9000,23698,8,0
MONDO:0019240,sterol biosynthesis disorder,39379,5,552,333703,77,0
MONDO:0019241,inborn disorder of the gamma-glutamyl cycle,16,0,0,7838,9,0
MONDO:0019242,inborn disorder of branched-chain amino acid metabolism,432,78,112669,67696,19,0
MONDO:0019243,inborn disorder of energy metabolism,1432,58,20038,86494,23,0
MONDO:0019245,lysosomal lipid storage disorder,2541,100,259130,11698,6,0
MONDO:0019246,inborn disorder of lysosomal amino acid transport,32,5,85084,49561,22,0
MONDO:0019248,mucolipidosis,1652,4,20231,7118,6,0
MONDO:0019249,mucopolysaccharidosis,9144,43,248653,66985,22,0
MONDO:0019250,inborn disorder of biogenic amine metabolism and transport,27,0,0,0,0,0
MONDO:0019251,oligosaccharidosis,20,0,0,0,0,0
MONDO:0019253,metabolic disease involving other neurotransmitter deficiency,173,1,54,397990,31,0
MONDO:0019254,inborn disorder of purine or pyrimidine metabolism,227034,28,13898,2312,4,0
MONDO:0019255,sphingolipidosis,17741,95,256706,9692,8,0
MONDO:0019256,sterol metabolism disorder,69086,19,6817,333703,77,0
MONDO:0019257,hemochromatosis type 2,51,0,0,84761,16,0
MONDO:0019258,mild phenylketonuria,507,1,40,182822,55,0
MONDO:0019259,classic phenylketonuria,7688,28,2311,182822,55,0
MONDO:0019260,adult neuronal ceroid lipofuscinosis,2682,3,22838,29250,11,0
MONDO:0019261,infantile neuronal ceroid lipofuscinosis,2720,3,20538,29250,11,0
MONDO:0019262,juvenile neuronal ceroid lipofuscinosis,2678,6,44100,29250,11,0
MONDO:0019263,autosomal erythropoietic protoporphyria,85,0,0,44176,9,0
MONDO:0019264,alpha-N-acetylgalactosaminidase deficiency type 3,5,0,0,3823,6,0
MONDO:0019265,diazoxide-resistant focal hyperinsulinism,6,0,0,0,0,0
MONDO:0019266,SAPHO syndrome,1077,3,260,27804,11,0
MONDO:0019267,vitamin B12-unresponsive methylmalonic acidemia type mut-,0,1,30000,25848,12,0
MONDO:0019268,epidermal disease,59768,405,153464,105832,22,0
MONDO:0019269,ichthyosis,7817,28,16881,145399,33,0
MONDO:0019270,erythrokeratoderma,178,0,0,12576,13,0
MONDO:0019272,hereditary palmoplantar keratoderma,297,6,2261,25590,8,0
MONDO:0019276,inherited epidermolysis bullosa,1041,22,2674,246387,31,0
MONDO:0019278,hair anomaly,6497,87,114735,195784,15,0
MONDO:0019280,hypertrichosis,3015,5,270,196342,37,0
MONDO:0019283,nail anomaly,3499,26,67812,303804,30,0
MONDO:0019284,inherited isolated nail anomaly,31,1,35000,150972,20,0
MONDO:0019287,ectodermal dysplasia syndrome,7426,6,22055,17254,9,0
MONDO:0019288,skin pigmentation disorder,9103,207,143809,7642,4,0
MONDO:0019289,hyperpigmentation of the skin,21408,70,32235,261235,17,0
MONDO:0019290,hypopigmentation of the skin,15142,70,71414,42617,12,0
MONDO:0019293,skin vascular disease,52357,947,2380945,74383,15,0
MONDO:0019294,mixed dermis disorder,177,1,50,105431,41,0
MONDO:0019296,subcutaneous tissue disorder,14315,698,369033,105431,41,0
MONDO:0019297,lymphedema,21433,192,374840,482546,29,0
MONDO:0019303,premature aging syndrome,10685,9,5283,26339,6,0
MONDO:0019306,congenital non-bullous ichthyosiform erythroderma,1442,0,0,18253,3,0
MONDO:0019307,generalized junctional epidermolysis bullosa non-Herlitz type,0,0,0,19727,3,0
MONDO:0019308,junctional epidermolysis bullosa inversa,3,0,0,24398,9,0
MONDO:0019309,late-onset junctional epidermolysis bullosa,9,0,0,246387,31,0
MONDO:0019310,recessive dystrophic epidermolysis bullosa inversa,36,0,0,24398,9,0
MONDO:0019311,wooly hair nevus,53,0,0,5513,1,0
MONDO:0019312,Hermansky-Pudlak syndrome,918,3,30760,25620,11,0
MONDO:0019313,lymphatic malformation,8624,772,3085951,22502,18,0
MONDO:0019314,cutaneous mastocytoma,490,2,1000,4263,1,0
MONDO:0019315,diffuse cutaneous mastocytosis,2559,3,18000,125518,24,0
MONDO:0019316,maculopapular cutaneous mastocytosis,1720,1,140,125518,24,0
MONDO:0019317,follicular atrophoderma-basal cell carcinoma,7490,0,0,3527,2,0
MONDO:0019318,inflammatory linear verrucous epidermal nevus,681,0,0,11986,4,0
